probe_id,sample_id,beta,gene_id_entrez,expression
cg02021817,TCGA-A6-A567-01A,0.0463406653926291,5934,4.139625020051937
cg02021817,TCGA-D5-6540-01A,0.0535032791012065,5934,3.0623635227069372
cg02021817,TCGA-A6-5661-01A,0.0615646580259237,5934,3.0116208673471645
cg02021817,TCGA-CM-6168-01A,0.0417717747012272,5934,3.3965568332502034
cg02021817,TCGA-G4-6315-01A,0.0390395228468121,5934,3.0771233391682284
cg02021817,TCGA-F4-6460-01A,0.0403666372376237,5934,3.595957116792745
cg02021817,TCGA-AD-5900-01A,0.0760914906867645,5934,2.7947277666952597
cg02021817,TCGA-5M-AAT4-01A,0.0520337215704902,5934,2.980573749224958
cg02021817,TCGA-G4-6297-01A,0.0491625274094493,5934,3.4993739450021675
cg02021817,TCGA-CA-5797-01A,0.0471810833372699,5934,3.344530271334685
cg02021817,TCGA-D5-6929-01A,0.119191030771856,5934,3.135666196969044
cg02021817,TCGA-AA-3509-01A,0.0823238866819643,5934,3.113617161785455
cg02021817,TCGA-A6-A5ZU-01A,0.0467882286243163,5934,3.2753199949175307
cg02021817,TCGA-CM-4743-01A,0.0812807952549927,5934,2.1612750113922417
cg02021817,TCGA-F4-6806-01A,0.0436416627109587,5934,3.190298791626595
cg02021817,TCGA-CK-6748-01A,0.0426650110956458,5934,3.1946386766095025
cg02021817,TCGA-A6-A565-01A,0.0557490672665798,5934,3.605043865803774
cg02021817,TCGA-DM-A1DB-01A,0.0359055799631964,5934,3.4052844488332576
cg02021817,TCGA-DM-A1D9-01A,0.034755692978975,5934,2.9357991655320377
cg02021817,TCGA-D5-6531-01A,0.0517228091867028,5934,2.606750159725161
cg02021817,TCGA-D5-6530-01A,0.0378683306803444,5934,3.216004680268953
cg02021817,TCGA-A6-6781-01B,0.0810714830878363,5934,4.5250603260159545
cg02021817,TCGA-CM-5863-01A,0.0591513377691538,5934,3.1414164411648375
cg02021817,TCGA-AY-A71X-01A,0.0785021531026298,5934,3.0218527899581207
cg02021817,TCGA-A6-6782-01A,0.0433389731311597,5934,3.3238456044303675
cg02021817,TCGA-D5-6920-01A,0.0709115441555477,5934,3.373439412573071
cg02021817,TCGA-A6-6140-01A,0.042144447988747,5934,3.638328748722527
cg02021817,TCGA-CM-5860-01A,0.0329428863110087,5934,3.2250897988676397
cg02021817,TCGA-CM-6674-01A,0.0456189377137153,5934,2.7441610955704103
cg02021817,TCGA-A6-2677-01A,0.0586466334465853,5934,4.0723416558353644
cg02021817,TCGA-G4-6294-01A,0.0517645243839487,5934,3.399526595712982
cg02021817,TCGA-G4-6310-01A,0.0337169414109824,5934,3.1163980287952184
cg02156004,TCGA-AD-6895-01A,0.0751364366858602,10294,4.20952354908595
cg02156004,TCGA-CM-6676-01A,0.0619813597690274,10294,4.1159737519872905
cg02156004,TCGA-CM-6680-01A,0.0691512922139876,10294,4.283499566708145
cg02156004,TCGA-CK-4950-01A,0.041819606764481,10294,4.164351859866744
cg02156004,TCGA-D5-6529-01A,0.0791245153064011,10294,4.279352428128466
cg02156004,TCGA-QG-A5Z1-01A,0.0435795917115792,10294,4.1200864706725255
cg02156004,TCGA-CM-5862-01A,0.057602210248617,10294,4.526356820990014
cg02156004,TCGA-QL-A97D-01A,0.0588336231918761,10294,4.468687573043937
cg02156004,TCGA-AZ-4313-01A,0.0598767053299359,10294,3.885115518293103
cg02156004,TCGA-A6-6781-01A,0.0653352133864681,10294,4.1614201411936635
cg02156004,TCGA-AA-3713-01A,0.0676438991764844,10294,4.017939718937206
cg02156004,TCGA-AD-6965-01A,0.057125817461702,10294,4.301273028696041
cg02156004,TCGA-D5-5538-01A,0.0580418477431168,10294,4.612370193186763
cg02156004,TCGA-AZ-6608-01A,0.0624513299930747,10294,4.679378755416301
cg02156004,TCGA-AD-6964-01A,0.0779291943946672,10294,4.1341469956369465
cg02156004,TCGA-CA-5255-01A,0.0653022896712564,10294,4.2029583370436905
cg02156004,TCGA-G4-6321-01A,0.0606076008911698,10294,4.125477531437055
cg02156004,TCGA-T9-A92H-01A,0.0734221099947483,10294,4.726286289720674
cg02156004,TCGA-G4-6586-01A,0.0458853636717747,10294,4.17417468660469
cg02156004,TCGA-F4-6807-01A,0.0924408336333721,10294,4.214909679095302
cg02156004,TCGA-A6-4105-01A,0.0518180372050663,10294,4.457114889721271
cg02156004,TCGA-AA-3511-01A,0.0618821829934387,10294,4.368405185562871
cg02156004,TCGA-AZ-4616-01A,0.087200590289114,10294,4.72518490833823
cg02156004,TCGA-DM-A28K-01A,0.0562208349261837,10294,3.982290873828995
cg02156004,TCGA-AZ-6603-01A,0.062136575192176,10294,4.427358104445893
cg02156004,TCGA-DM-A0XF-01A,0.0667833019407652,10294,4.963608214397658
cg02156004,TCGA-CK-5912-01A,0.0806079646289975,10294,4.661647002488791
cg02156004,TCGA-CA-5256-01A,0.0591995128351931,10294,5.1467855409887004
cg02156004,TCGA-A6-6653-01A,0.0487740551242906,10294,4.111941058820961
cg02156004,TCGA-AD-A5EJ-01A,0.0588307706594649,10294,4.181531955047443
cg02156004,TCGA-CM-6162-01A,0.0497483775025697,10294,4.14327095748854
cg02156004,TCGA-AD-6890-01A,0.0749768011416909,10294,4.155903012665001
cg02156004,TCGA-G4-6311-01A,0.0753160892663164,10294,4.440507099137744
cg02156004,TCGA-AZ-4684-01A,0.0630025317126026,10294,4.2569955271747855
cg02156004,TCGA-CM-6164-01A,0.0586815661560284,10294,4.311917206001685
cg02156004,TCGA-A6-6648-01A,0.0452436215303279,10294,4.368810246692238
cg02156004,TCGA-CM-6170-01A,0.0636453669824638,10294,4.61662235502921
cg02156004,TCGA-G4-6627-01A,0.0345139056772827,10294,4.29540712495317
cg02156004,TCGA-CM-5344-01A,0.0539524874533917,10294,4.88908409859815
cg02156004,TCGA-DM-A28H-01A,0.0532484061030801,10294,4.39303172346296
cg02156004,TCGA-A6-6654-01A,0.0719131302280008,10294,4.464975329735345
cg02156004,TCGA-AY-A8YK-01A,0.0565762519794993,10294,4.102817675543803
cg02156004,TCGA-A6-2680-01A,0.0581478082093019,10294,4.454300938887718
cg02156004,TCGA-F4-6809-01A,0.0599347450293097,10294,4.510348010524518
cg02156004,TCGA-5M-AAT6-01A,0.0576684091779028,10294,4.01388205424762
cg02156004,TCGA-G4-6307-01A,0.0601314245351753,10294,4.462045772978312
cg02156004,TCGA-A6-6652-01A,0.05406426016256,10294,3.8999779789658886
cg02156004,TCGA-AZ-4315-01A,0.0706802110708855,10294,5.2416724185733905
cg02156004,TCGA-AZ-6599-01A,0.0505901680618789,10294,4.200261079813271
cg02156004,TCGA-AA-3712-01A,0.073769441772501,10294,4.48032329406878
cg02156004,TCGA-CA-6716-01A,0.074136340147249,10294,4.5836093397269515
cg02156004,TCGA-AA-3510-01A,0.0684006427795151,10294,4.527095364702916
cg02156004,TCGA-NH-A5IV-01A,0.0589197221950925,10294,3.7991080343021184
cg02156004,TCGA-CM-5341-01A,0.0649706856710747,10294,5.433430210079284
cg02156004,TCGA-AA-3697-01A,0.0638471171785377,10294,4.453484655630314
cg02156004,TCGA-F4-6703-01A,0.0869016762162889,10294,4.307137042204916
cg02156004,TCGA-3L-AA1B-01A,0.0435159659121074,10294,4.051641820452977
cg02156004,TCGA-F4-6570-01A,0.059280822568694,10294,3.91344475668614
cg02156004,TCGA-DM-A28A-01A,0.0680803215125169,10294,4.470738581013844
cg02156004,TCGA-CK-4952-01A,0.0697143596532512,10294,4.11977946043373
cg02156004,TCGA-CM-6169-01A,0.0703013283415708,10294,4.187063010314369
cg02156004,TCGA-D5-6534-01A,0.0531013756868574,10294,4.172999472591762
cg02156004,TCGA-QG-A5YX-01A,0.0633167121249929,10294,4.097543379395125
cg02156004,TCGA-A6-2681-01A,0.0712820003260932,10294,4.298826913364838
cg02156004,TCGA-G4-6306-01A,0.0594547777749042,10294,4.672306526899205
cg02156004,TCGA-G4-6298-01A,0.0531126113171562,10294,4.1647541034973035
cg02156004,TCGA-AD-6548-01A,0.0628297207250426,10294,4.399273651433284
cg02156004,TCGA-AZ-6601-01A,0.0435441007860575,10294,4.15095766253707
cg02156004,TCGA-G4-6628-01A,0.0596221781883089,10294,4.291412011047165
cg02156004,TCGA-AA-3506-01A,0.0618074786842742,10294,3.948825083181327
cg02156004,TCGA-DM-A285-01A,0.0569389134504708,10294,4.201845545454629
cg02156004,TCGA-G4-6625-01A,0.0530065867593143,10294,4.263920789810489
cg02156004,TCGA-G4-6588-01A,0.0306199153113606,10294,4.054205978757202
cg02156004,TCGA-A6-2677-01B,0.0802615293062582,10294,4.625083417922034
cg02156004,TCGA-AZ-4681-01A,0.06599443208512,10294,4.2634250828389115
cg02156004,TCGA-A6-6649-01A,0.035009951014759,10294,3.864394174948482
cg02156004,TCGA-A6-2682-01A,0.0683557998458896,10294,4.412280220256842
cg02156004,TCGA-G4-6314-01A,0.0680569988885452,10294,5.356069842030619
cg02156004,TCGA-AA-3662-01A,0.0590350711891236,10294,4.433426871593211
cg02156004,TCGA-AA-3496-01A,0.0613313891103299,10294,4.0375315797751625
cg02156004,TCGA-CM-4750-01A,0.0586383388092266,10294,4.399799999109966
cg02156004,TCGA-AD-6888-01A,0.0627119696681953,10294,3.810864642373738
cg02156004,TCGA-AA-3655-01A,0.0522745455933685,10294,4.092385057297929
cg02156004,TCGA-A6-5665-01A,0.0612384834580163,10294,4.454662852202936
cg02156004,TCGA-A6-5665-01B,0.0622856435432877,10294,3.6690040814470057
cg02156004,TCGA-CM-5349-01A,0.0511054519658769,10294,4.528283751339762
cg02156004,TCGA-CA-6718-01A,0.0726047690218517,10294,4.267213665083921
cg02156004,TCGA-AD-6901-01A,0.0425684593913632,10294,4.401882998023128
cg02156004,TCGA-CM-6675-01A,0.0614882938535599,10294,3.80037189337628
cg02156004,TCGA-A6-3810-01B,0.0741784897222366,10294,4.538047663267961
cg02156004,TCGA-AZ-4614-01A,0.0567461361506373,10294,4.480982413018571
cg02156004,TCGA-DM-A1D7-01A,0.047135619357732,10294,4.464132384005636
cg02156004,TCGA-QG-A5YW-01A,0.0549476956646626,10294,4.2885431326590675
cg02156004,TCGA-CK-6751-01A,0.0640851872961165,10294,4.171999387258995
cg02156004,TCGA-A6-5666-01A,0.0743614303255497,10294,4.742356598723662
cg02156004,TCGA-A6-5661-01B,0.0532469346910205,10294,3.4873448512770144
cg02156004,TCGA-AA-3663-01A,0.0543018028127037,10294,4.518025195909654
cg02156004,TCGA-G4-6320-01A,0.0620245524931809,10294,3.982500807341368
cg02156004,TCGA-AM-5820-01A,0.0474407462235329,10294,3.750359960843935
cg02156004,TCGA-G4-6293-01A,0.0627983022112486,10294,4.103153500367599
cg02156004,TCGA-G4-6309-01A,0.0704745437392973,10294,4.503730350046303
cg02156004,TCGA-F4-6461-01A,0.0487872505535393,10294,4.183240353964819
cg02156004,TCGA-AY-5543-01A,0.0642850979552006,10294,4.657977204337878
cg02156004,TCGA-AZ-4308-01A,0.0553665012672397,10294,3.8392138680270818
cg02156004,TCGA-F4-6808-01A,0.0610006763451422,10294,4.501528315606492
cg02156004,TCGA-CK-5914-01A,0.0566189845366904,10294,4.710624622009403
cg02156004,TCGA-A6-6141-01A,0.0463291302561625,10294,4.055126225476218
cg02156004,TCGA-5M-AAT5-01A,0.066735155403364,10294,4.625247106769633
cg02156004,TCGA-CK-5916-01A,0.0540066787370832,10294,4.254231207375223
cg02156004,TCGA-WS-AB45-01A,0.0534604406626808,10294,3.819075453307192
cg02156004,TCGA-AZ-6607-01A,0.0607614817310428,10294,4.044936121125317
cg02156004,TCGA-G4-6302-01A,0.0569520294992379,10294,4.123037073395529
cg02156004,TCGA-AM-5821-01A,0.0502272570145056,10294,4.96750525858985
cg02156004,TCGA-DM-A28E-01A,0.0512344181751055,10294,4.3762973300414405
cg02156004,TCGA-5M-AATA-01A,0.0681606425528973,10294,4.291235175871709
cg02156004,TCGA-DM-A0X9-01A,0.051280368073864,10294,4.185541505969393
cg02156004,TCGA-D5-5541-01A,0.0430322948572608,10294,4.125601512299615
cg02156004,TCGA-DM-A0XD-01A,0.04538307057039,10294,4.266779046155742
cg02156004,TCGA-CM-5861-01A,0.0696305071231755,10294,4.195906613082922
cg02156004,TCGA-CA-6719-01A,0.0590083957811092,10294,4.457673082443296
cg02156004,TCGA-D5-6924-01A,0.0638928129669752,10294,3.8121490611526334
cg02156004,TCGA-CK-6746-01A,0.0592734823676141,10294,4.2726727036407235
cg02156004,TCGA-A6-6780-01A,0.05915095718229965,10294,4.800998232733312
cg02156004,TCGA-F4-6459-01A,0.0560681175195309,10294,4.740695545078466
cg02156004,TCGA-D5-6538-01A,0.0621938693226318,10294,4.6016786906495675
cg02156004,TCGA-D5-6927-01A,0.0573007245939501,10294,4.076071615809214
cg02156004,TCGA-AZ-6598-01A,0.0442920128076784,10294,4.169812787464087
cg02156004,TCGA-DM-A1DA-01A,0.0530823558008128,10294,3.915186240823487
cg02156004,TCGA-AY-A54L-01A,0.052107916609975,10294,4.711984899227201
cg02156004,TCGA-DM-A1D6-01A,0.0465905856153497,10294,4.36094713682254
cg02156004,TCGA-A6-5656-01A,0.05728870251798445,10294,4.347243981937727
cg02156004,TCGA-A6-5657-01A,0.0553856301214182,10294,4.158442058264982
cg02156004,TCGA-AA-3660-01A,0.0519130996526441,10294,4.185803128750921
cg02156004,TCGA-D5-6928-01A,0.0633465199367002,10294,4.164118507163036
cg02156004,TCGA-D5-6539-01A,0.0598379035561838,10294,4.334518220945283
cg02156004,TCGA-CM-4751-01A,0.0563542133150436,10294,4.298020397779831
cg02156004,TCGA-D5-6537-01A,0.041671030918563,10294,4.080256859052915
cg02156004,TCGA-A6-6137-01A,0.0464239329834754,10294,4.113708832637892
cg02156004,TCGA-AD-6889-01A,0.0592567532633014,10294,4.1768333707844905
cg02156004,TCGA-DM-A1D8-01A,0.0519856140426889,10294,4.460703252762492
cg02156004,TCGA-SS-A7HO-01A,0.106184528341517,10294,4.274984691515073
cg02156004,TCGA-CM-5868-01A,0.0649285861814007,10294,4.584535640295342
cg02156004,TCGA-A6-5659-01B,0.0638126201192098,10294,4.389848990733126
cg02156004,TCGA-CK-4951-01A,0.0533293796070889,10294,4.49858277687656
cg02156004,TCGA-A6-4107-01A,0.083659539171363,10294,5.038756608393091
cg02156004,TCGA-DM-A1HB-01A,0.0633444282138356,10294,4.166482474285178
cg02156004,TCGA-D5-5539-01A,0.0725106808976787,10294,4.4499376807600175
cg02156004,TCGA-NH-A8F8-01A,0.0681216838552115,10294,4.428122286392305
cg02156004,TCGA-A6-2684-01C,0.0570244272325054,10294,4.154356372757271
cg02156004,TCGA-DM-A288-01A,0.0651993840168898,10294,4.350963925873981
cg02156004,TCGA-A6-2679-01A,0.0485153577474485,10294,3.77635670083606
cg02156004,TCGA-QG-A5YV-01A,0.0633681582949525,10294,4.306087215560272
cg02156004,TCGA-CK-5913-01A,0.0455037998550176,10294,4.1545103012760505
cg02156004,TCGA-CM-6161-01A,0.0534306595174088,10294,4.111765831182226
cg02156004,TCGA-A6-6650-01B,0.06117709222999,10294,4.620316612982706
cg02156004,TCGA-A6-6650-01A,0.04666647683173915,10294,4.659901730768601
cg02156004,TCGA-AA-3488-01A,0.0571036957442738,10294,4.31721722615912
cg02156004,TCGA-CK-6747-01A,0.0627578937922964,10294,4.291655124027329
cg02156004,TCGA-5M-AATE-01A,0.0689196169050051,10294,4.345942747312545
cg02156004,TCGA-A6-5662-01A,0.0532317788714033,10294,4.603377096961198
cg02156004,TCGA-4T-AA8H-01A,0.0558419429674226,10294,3.9255437586984936
cg02156004,TCGA-D5-5537-01A,0.0709267885394986,10294,4.374364857186141
cg02156004,TCGA-F4-6463-01A,0.0618813281392791,10294,4.326623631148314
cg02156004,TCGA-4N-A93T-01A,0.0640581837493058,10294,4.126857251061911
cg02156004,TCGA-AZ-5407-01A,0.0531404020846081,10294,4.340790119943441
cg02156004,TCGA-D5-6535-01A,0.0646432348136329,10294,4.978241399737362
cg02156004,TCGA-CM-4748-01A,0.064590808213467,10294,4.811712487057085
cg02156004,TCGA-NH-A50V-01A,0.0497010551862554,10294,4.521364878446219
cg02156004,TCGA-D5-7000-01A,0.0542170392475543,10294,4.139297579463398
cg02156004,TCGA-CM-6678-01A,0.0622949743940751,10294,4.1110814050968925
cg02156004,TCGA-DM-A28G-01A,0.056894107149585,10294,4.3229304196732485
cg02156004,TCGA-CA-6717-01A,0.062214838149557,10294,4.643354044522153
cg02156004,TCGA-AD-6899-01A,0.0692724317446107,10294,4.168962884006929
cg02156004,TCGA-CK-4947-01B,0.0529035290748208,10294,4.214831987866561
cg02156004,TCGA-D5-6923-01A,0.0622591020988325,10294,4.217889861741766
cg02156004,TCGA-AA-3492-01A,0.0622625832931174,10294,4.681319945466396
cg02156004,TCGA-AZ-6600-01A,0.0429172808788456,10294,4.267925258175791
cg02156004,TCGA-CM-6171-01A,0.0499134801370981,10294,4.2657669257985855
cg02156004,TCGA-F4-6856-01A,0.0858334233361038,10294,3.968781973830046
cg02156004,TCGA-AU-6004-01A,0.0534424762319918,10294,4.222116737195472
cg02156004,TCGA-A6-5659-01A,0.063767390925833,10294,4.9567257887261835
cg02156004,TCGA-D5-6922-01A,0.0614520385927691,10294,4.3553123303578465
cg02156004,TCGA-A6-5667-01A,0.0664900562538131,10294,4.573732004865948
cg02156004,TCGA-AY-6196-01A,0.0555738949811067,10294,4.00417776078911
cg02156004,TCGA-DM-A1D0-01A,0.0571826465117632,10294,4.340904031908829
cg02156004,TCGA-NH-A6GC-01A,0.0815546224217071,10294,4.363493509365188
cg02156004,TCGA-NH-A50T-01A,0.0568171020475223,10294,4.004267665695438
cg02156004,TCGA-AY-6386-01A,0.055447836350623,10294,4.0896337361068955
cg02156004,TCGA-CM-6679-01A,0.0772632496547046,10294,4.463557068539018
cg02156004,TCGA-D5-6931-01A,0.0632422509063246,10294,4.01357838538381
cg02156004,TCGA-CK-4948-01B,0.0637467487941152,10294,4.434307963828269
cg02156004,TCGA-CM-6172-01A,0.0710003716535046,10294,4.676707462442787
cg02156004,TCGA-CA-5796-01A,0.0559875603172578,10294,4.222557291348728
cg02156004,TCGA-DM-A1HA-01A,0.0458637677752729,10294,4.751340527659894
cg02156004,TCGA-RU-A8FL-01A,0.0705376045920205,10294,4.089235418116192
cg02156004,TCGA-AZ-6605-01A,0.0680892946244016,10294,4.713728802919889
cg02156004,TCGA-AZ-5403-01A,0.0762842810661789,10294,5.154712813782158
cg02156004,TCGA-G4-6322-01A,0.0537031887544924,10294,4.361178811042923
cg02156004,TCGA-CM-6677-01A,0.0515465346658294,10294,4.317238937199894
cg02156004,TCGA-A6-6142-01A,0.0510696821975726,10294,4.496794670608807
cg02156004,TCGA-G4-6295-01A,0.0613306633333529,10294,4.293738321600205
cg02156004,TCGA-CM-6165-01A,0.0569062291882292,10294,4.2436081550587526
cg02156004,TCGA-DM-A28C-01A,0.0642464071171657,10294,4.284921240347745
cg02156004,TCGA-A6-5656-01B,0.081023441873733,10294,4.610322096442037
cg02156004,TCGA-D5-6533-01A,0.0563240042858296,10294,4.459438176327125
cg02156004,TCGA-CM-4752-01A,0.0643425058293601,10294,4.62924003395155
cg02156004,TCGA-AZ-4323-01A,0.0717364132227392,10294,4.120559304578836
cg02156004,TCGA-D5-6932-01A,0.0616638605253492,10294,4.277508728144778
cg02156004,TCGA-A6-2672-01B,0.0467952521394909,10294,3.4628245168871854
cg02156004,TCGA-CA-5254-01A,0.0484061468651484,10294,3.584710006995155
cg02156004,TCGA-AZ-4615-01A,0.0597240646945892,10294,4.553397369006745
cg02156004,TCGA-D5-6536-01A,0.076333679249325,10294,4.101692092463051
cg02156004,TCGA-DM-A28M-01A,0.0525682028210778,10294,4.246271260364417
cg02156004,TCGA-F4-6855-01A,0.0665207596873384,10294,3.950599053322904
cg02156004,TCGA-F4-6704-01A,0.0651529045166835,10294,4.40842655413979
cg02156004,TCGA-A6-2684-01A,0.0672194582136777,10294,4.674147061815584
cg02156004,TCGA-D5-6898-01A,0.0585654613028302,10294,4.179415504389765
cg02156004,TCGA-F4-6854-01A,0.0636007034105258,10294,4.185858618393728
cg02156004,TCGA-A6-6651-01A,0.0599927809250733,10294,3.941557082717288
cg02156004,TCGA-AA-3495-01A,0.0602623627212883,10294,4.3638298835929845
cg02156004,TCGA-G4-6303-01A,0.0409881520016987,10294,3.9896658400833
cg02156004,TCGA-D5-6541-01A,0.0754877618934404,10294,4.645540274268483
cg02156004,TCGA-NH-A6GA-01A,0.0530348718318011,10294,4.193282878652428
cg02156004,TCGA-A6-2671-01A,0.0622605007996489,10294,3.914899327655643
cg02156004,TCGA-AD-6963-01A,0.0635428573716277,10294,4.327787946977347
cg02156004,TCGA-AA-3502-01A,0.0559675028650947,10294,4.365748519620888
cg02156004,TCGA-DM-A1D4-01A,0.053346828075774,10294,4.30295507124132
cg02156004,TCGA-A6-3809-01A,0.0631782340084238,10294,4.984135873678264
cg02156004,TCGA-A6-3809-01B,0.0440391526746398,10294,4.31582703951465
cg02156004,TCGA-AA-3489-01A,0.0634831600826883,10294,4.131293145009546
cg02156004,TCGA-NH-A50U-01A,0.0802073217896245,10294,3.781034414698559
cg02156004,TCGA-CM-4744-01A,0.0668402682191724,10294,5.014056188434719
cg02156004,TCGA-CM-6163-01A,0.0546212855568432,10294,4.294436954376965
cg02156004,TCGA-CM-5348-01A,0.0460204111932576,10294,4.284921240347745
cg02156004,TCGA-DM-A282-01A,0.049013342828925,10294,4.4247272977976975
cg02156004,TCGA-F4-6805-01A,0.0521496179919517,10294,4.25931015482368
cg02156004,TCGA-NH-A6GB-01A,0.0510502945964715,10294,4.104403760349196
cg02156004,TCGA-AY-6197-01A,0.0896070772373767,10294,4.262951749062615
cg02156004,TCGA-AD-A5EK-01A,0.0528858928251166,10294,4.124295045286931
cg02156004,TCGA-A6-5664-01A,0.0599735230903367,10294,4.107210797303745
cg02156004,TCGA-AZ-4682-01B,0.0601494036575002,10294,4.671361315703061
cg02156004,TCGA-A6-2685-01A,0.065961634695541,10294,4.516242126618813
cg02156004,TCGA-G4-6304-01A,0.0640099249313109,10294,4.229564851739963
cg02156004,TCGA-A6-3810-01A,0.0468522635343291,10294,4.544840823099567
cg02156004,TCGA-D5-6926-01A,0.0567459655632034,10294,4.111790865005117
cg02156004,TCGA-A6-6138-01A,0.0395855498438318,10294,4.30626223972785
cg02156004,TCGA-G4-6626-01A,0.0508364434849164,10294,4.151972435849693
cg02156004,TCGA-A6-2686-01A,0.0641628902727713,10294,4.4378669008701515
cg02156004,TCGA-A6-5660-01A,0.0560128833496337,10294,4.806607618610796
cg02156004,TCGA-CA-6715-01A,0.0628659085886056,10294,4.185121224613902
cg02156004,TCGA-QG-A5Z2-01A,0.0646004185187875,10294,4.102582551646162
cg02156004,TCGA-CK-5915-01A,0.0431661142204711,10294,4.066872770153726
cg02156004,TCGA-AU-3779-01A,0.050707838453543,10294,4.452200049406222
cg02156004,TCGA-CM-6166-01A,0.0827286691962508,10294,4.764489474691111
cg02156004,TCGA-AZ-6606-01A,0.0523772581011582,10294,4.298672977024984
cg02156004,TCGA-G4-6323-01A,0.054389917138011,10294,4.365846483634858
cg02156004,TCGA-DM-A280-01A,0.0514693001272738,10294,4.0943036418015115
cg02156004,TCGA-DM-A28F-01A,0.0689322536306256,10294,4.604771145743945
cg02156004,TCGA-D5-5540-01A,0.0801610104922769,10294,5.280744792108198
cg02156004,TCGA-A6-2675-01A,0.0544452901272688,10294,4.529727261990795
cg02156004,TCGA-CM-5864-01A,0.0662655765171574,10294,4.497114137884011
cg02156004,TCGA-NH-A8F7-01A,0.0584116765720064,10294,4.009230705589014
cg02156004,TCGA-AA-3494-01A,0.0700436903201707,10294,4.519661411338458
cg02156004,TCGA-A6-A56B-01A,0.0648314026887006,10294,4.036186802847846
cg02156004,TCGA-CM-4747-01A,0.0675461468432178,10294,3.7578233362077262
cg02156004,TCGA-D5-6532-01A,0.0573884986100791,10294,4.907981822060829
cg02156004,TCGA-A6-6780-01B,0.108122488381239,10294,4.436888068911939
cg02156004,TCGA-AY-A69D-01A,0.0644374579911203,10294,4.024310813048204
cg02156004,TCGA-CM-4746-01A,0.072715083131755,10294,4.468785306236763
cg02156004,TCGA-CM-6167-01A,0.0626351573162915,10294,4.363984028907231
cg02156004,TCGA-F4-6569-01A,0.0644923173537083,10294,4.176865277169127
cg02156004,TCGA-G4-6299-01A,0.041790716653761,10294,3.897172646363287
cg02156004,TCGA-G4-6317-01A,0.0707511988963033,10294,4.373286274273024
cg02156004,TCGA-A6-A566-01A,0.0517001100309544,10294,3.981131125372281
cg02156004,TCGA-A6-A567-01A,0.0709859884844463,10294,4.515542158078312
cg02156004,TCGA-D5-6540-01A,0.0442090159217616,10294,3.852148693772473
cg02156004,TCGA-A6-5661-01A,0.0575195117347587,10294,4.558726822975072
cg02156004,TCGA-CM-6168-01A,0.0509229125168913,10294,4.1532865209908625
cg02156004,TCGA-G4-6315-01A,0.0521453220091178,10294,4.369466483650723
cg02156004,TCGA-F4-6460-01A,0.0523750987181202,10294,4.619430618648021
cg02156004,TCGA-AD-5900-01A,0.0532476571054551,10294,4.2548283259071
cg02156004,TCGA-5M-AAT4-01A,0.0610642707266794,10294,4.002468502205265
cg02156004,TCGA-G4-6297-01A,0.0459893516239921,10294,4.368202612342282
cg02156004,TCGA-CA-5797-01A,0.0560301979862578,10294,4.8809499461472825
cg02156004,TCGA-D5-6929-01A,0.0645869077983608,10294,4.375338368502739
cg02156004,TCGA-AA-3509-01A,0.055600792583266,10294,4.918481647629868
cg02156004,TCGA-A6-A5ZU-01A,0.057052067816678,10294,4.078490288251
cg02156004,TCGA-CM-4743-01A,0.0359027559541071,10294,3.6197299226235535
cg02156004,TCGA-F4-6806-01A,0.0579290662417991,10294,4.347261701828621
cg02156004,TCGA-CK-6748-01A,0.0629485182007128,10294,4.403867584208418
cg02156004,TCGA-A6-A565-01A,0.0549487864067493,10294,4.07157391235866
cg02156004,TCGA-DM-A1DB-01A,0.0558952500068714,10294,4.461954128406008
cg02156004,TCGA-DM-A1D9-01A,0.0541679422750261,10294,4.61694576003866
cg02156004,TCGA-D5-6531-01A,0.0525209489065933,10294,3.8838846997801526
cg02156004,TCGA-D5-6530-01A,0.0636281276359074,10294,4.002045372995635
cg02156004,TCGA-A6-6781-01B,0.0689642420285421,10294,3.901475146901229
cg02156004,TCGA-CM-5863-01A,0.0658855933524129,10294,4.021888314693807
cg02156004,TCGA-AY-A71X-01A,0.064959278856997,10294,4.203224652787176
cg02156004,TCGA-A6-6782-01A,0.0719833808977972,10294,4.004753055399819
cg02156004,TCGA-D5-6920-01A,0.0576824161466658,10294,4.185287765834145
cg02156004,TCGA-A6-6140-01A,0.0441527175084559,10294,4.460093794827253
cg02156004,TCGA-CM-5860-01A,0.0550800630267347,10294,4.895889081755
cg02156004,TCGA-CM-6674-01A,0.0733858677939178,10294,4.13842131042025
cg02156004,TCGA-A6-2677-01A,0.0613329995838422,10294,5.169722609192066
cg02156004,TCGA-G4-6294-01A,0.0354335670014875,10294,4.195867252935352
cg02156004,TCGA-G4-6310-01A,0.0578527250331616,10294,4.533245621317195
cg02294146,TCGA-AD-6895-01A,0.0922660334548683,283050,0.10929368902294
cg02294146,TCGA-CM-6676-01A,0.0670817602210239,283050,0.1763227726404629
cg02294146,TCGA-CM-6680-01A,0.0559727969614183,283050,0.42556672407525103
cg02294146,TCGA-CK-4950-01A,0.0640931368775865,283050,0.07121348960526455
cg02294146,TCGA-D5-6529-01A,0.047855017391227,283050,0.15198866642250583
cg02294146,TCGA-QG-A5Z1-01A,0.073284179710281,283050,0.45470232816368816
cg02294146,TCGA-CM-5862-01A,0.0692095255876636,283050,0.3709454125766362
